,concede,goal,margin,mode,opponent,season
120,6.0,2.0,-4.0,A,Arsenal,2009
121,2.0,3.0,1.0,H,Burnley,2009
122,5.0,0.0,-5.0,A,Chelsea,2009
123,2.0,0.0,-2.0,A,Manchester United,2009
124,1.0,3.0,2.0,H,Portsmouth,2009
125,0.0,2.0,2.0,A,Bolton Wanderers,2009
126,3.0,0.0,-3.0,A,Fulham,2009
127,0.0,0.0,0.0,H,Stoke City,2009
128,0.0,0.0,0.0,H,Liverpool,2009
129,0.0,0.0,-0.0,A,Hull City,2009
130,2.0,1.0,-1.0,A,Birmingham City,2009
131,2.0,0.0,-2.0,H,Tottenham Hotspur,2009
132,1.0,1.0,-0.0,A,Wigan Athletic,2009
133,2.0,2.0,0.0,H,Sunderland,2009
134,4.0,1.0,-3.0,A,Manchester City,2009
135,0.0,2.0,2.0,H,Fulham,2009
136,1.0,2.0,1.0,H,Wigan Athletic,2009
137,0.0,0.0,-0.0,A,West Ham United,2009
138,3.0,0.0,-3.0,A,Stoke City,2009
139,0.0,1.0,1.0,H,Hull City,2009
140,0.0,3.0,3.0,H,Bolton Wanderers,2009
141,2.0,1.0,-1.0,A,Liverpool,2009
142,3.0,1.0,-2.0,A,Tottenham Hotspur,2009
143,1.0,1.0,0.0,H,Chelsea,2009
144,1.0,2.0,1.0,H,Birmingham City,2009
145,0.0,1.0,1.0,A,Burnley,2009
146,0.0,0.0,-0.0,A,Portsmouth,2009
147,0.0,0.0,0.0,H,Manchester United,2009
148,3.0,2.0,-1.0,H,Everton,2009
149,1.0,1.0,-0.0,A,Wolverhampton Wanderers,2009
150,1.0,2.0,1.0,H,Arsenal,2009
151,0.0,1.0,1.0,A,Aston Villa,2009
152,0.0,1.0,1.0,H,Everton,2010
153,2.0,1.0,-1.0,A,Birmingham City,2010
154,2.0,1.0,-1.0,H,Arsenal,2010
155,1.0,1.0,-0.0,A,Manchester City,2010
156,1.0,1.0,0.0,H,Fulham,2010
157,1.0,2.0,1.0,A,Blackpool,2010
158,1.0,0.0,-1.0,A,Stoke City,2010
159,0.0,0.0,0.0,H,Sunderland,2010
160,2.0,1.0,-1.0,A,Liverpool,2010
161,2.0,1.0,-1.0,H,Chelsea,2010
162,1.0,2.0,1.0,H,Wigan Athletic,2010
163,1.0,2.0,1.0,A,Newcastle United,2010
164,4.0,2.0,-2.0,A,Tottenham Hotspur,2010
165,0.0,2.0,2.0,H,Aston Villa,2010
166,7.0,1.0,-6.0,A,Manchester United,2010
167,0.0,3.0,3.0,H,Wolverhampton Wanderers,2010
168,2.0,1.0,-1.0,A,Bolton Wanderers,2010
169,1.0,1.0,0.0,H,West Ham United,2010
170,2.0,0.0,-2.0,H,Stoke City,2010
171,1.0,3.0,2.0,A,West Bromwich Albion,2010
172,3.0,0.0,-3.0,A,Sunderland,2010
173,1.0,3.0,2.0,H,Liverpool,2010
174,2.0,0.0,-2.0,A,Chelsea,2010
175,0.0,2.0,2.0,H,West Bromwich Albion,2010
176,1.0,0.0,-1.0,H,Tottenham Hotspur,2010
177,4.0,3.0,-1.0,A,Wigan Athletic,2010
178,0.0,0.0,0.0,H,Newcastle United,2010
179,4.0,1.0,-3.0,A,Aston Villa,2010
180,3.0,2.0,-1.0,A,Fulham,2010
181,2.0,2.0,0.0,H,Blackpool,2010
182,0.0,0.0,-0.0,A,Arsenal,2010
183,1.0,1.0,0.0,H,Birmingham City,2010
184,2.0,0.0,-2.0,A,Everton,2010
185,1.0,0.0,-1.0,H,Manchester City,2010
186,0.0,1.0,1.0,H,Bolton Wanderers,2010
187,1.0,1.0,-0.0,A,West Ham United,2010
188,1.0,1.0,0.0,H,Manchester United,2010
189,2.0,3.0,1.0,A,Wolverhampton Wanderers,2010
190,2.0,1.0,-1.0,H,Wolverhampton Wanderers,2011
191,3.0,1.0,-2.0,A,Aston Villa,2011
192,1.0,0.0,-1.0,H,Everton,2011
193,1.0,1.0,-0.0,A,Fulham,2011
194,3.0,4.0,1.0,H,Arsenal,2011
195,3.0,1.0,-2.0,A,Newcastle United,2011
196,4.0,0.0,-4.0,H,Manchester City,2011
197,1.0,1.0,-0.0,A,Queens Park Rangers,2011
198,2.0,1.0,-1.0,H,Tottenham Hotspur,2011
199,3.0,3.0,-0.0,A,Norwich City,2011
200,1.0,0.0,-1.0,H,Chelsea,2011
201,3.0,3.0,-0.0,A,Wigan Athletic,2011
202,3.0,1.0,-2.0,A,Stoke City,2011
203,2.0,4.0,2.0,H,Swansea City,2011
204,2.0,1.0,-1.0,A,Sunderland,2011
205,2.0,1.0,-1.0,H,West Bromwich Albion,2011
206,2.0,1.0,-1.0,H,Bolton Wanderers,2011
207,1.0,1.0,-0.0,A,Liverpool,2011
208,2.0,3.0,1.0,A,Manchester United,2011
209,2.0,1.0,-1.0,H,Stoke City,2011
210,1.0,3.0,2.0,H,Fulham,2011
211,1.0,1.0,-0.0,A,Everton,2011
212,2.0,0.0,-2.0,H,Newcastle United,2011
213,7.0,1.0,-6.0,A,Arsenal,2011
214,2.0,3.0,1.0,H,Queens Park Rangers,2011
215,3.0,0.0,-3.0,A,Manchester City,2011
216,1.0,1.0,0.0,H,Aston Villa,2011
217,0.0,2.0,2.0,A,Wolverhampton Wanderers,2011
218,0.0,2.0,2.0,H,Sunderland,2011
219,2.0,1.0,-1.0,A,Bolton Wanderers,2011
220,2.0,0.0,-2.0,H,Manchester United,2011
221,3.0,0.0,-3.0,A,West Bromwich Albion,2011
222,3.0,2.0,-1.0,H,Liverpool,2011
223,3.0,0.0,-3.0,A,Swansea City,2011
224,0.0,2.0,2.0,H,Norwich City,2011
225,2.0,0.0,-2.0,A,Tottenham Hotspur,2011
226,1.0,0.0,-1.0,H,Wigan Athletic,2011
227,2.0,1.0,-1.0,A,Chelsea,2011
