,concede,goal,margin,mode,opponent,season
330,2.0,0.0,-2.0,A,Arsenal,2014
331,2.0,0.0,-2.0,A,Stoke City,2014
332,0.0,3.0,3.0,H,Newcastle United,2014
333,1.0,2.0,1.0,A,Queens Park Rangers,2014
334,0.0,1.0,1.0,H,Southampton,2014
335,1.0,1.0,-0.0,A,Swansea City,2014
336,0.0,1.0,1.0,H,Burnley,2014
337,0.0,3.0,3.0,H,Manchester United,2014
338,3.0,2.0,-1.0,A,Aston Villa,2014
339,2.0,0.0,-2.0,H,Sunderland,2014
340,1.0,2.0,1.0,A,West Ham United,2014
341,1.0,0.0,-1.0,H,Tottenham Hotspur,2014
342,2.0,2.0,0.0,H,Watford,2015
343,0.0,3.0,3.0,A,Southampton,2015
344,2.0,0.0,-2.0,H,Manchester City,2015
345,0.0,0.0,-0.0,A,Tottenham Hotspur,2015
346,1.0,3.0,2.0,H,Chelsea,2015
347,0.0,0.0,-0.0,A,Swansea City,2015
348,2.0,3.0,1.0,A,West Bromwich Albion,2015
349,1.0,1.0,0.0,H,Liverpool,2015
350,3.0,0.0,-3.0,H,Manchester United,2015
351,2.0,1.0,-1.0,A,Arsenal,2015
352,2.0,6.0,4.0,H,Sunderland,2015
353,1.0,1.0,-0.0,A,West Ham United,2015
354,0.0,4.0,4.0,H,Aston Villa,2015
355,3.0,3.0,-0.0,A,AFC Bournemouth,2015
356,1.0,1.0,0.0,H,Crystal Palace,2015
357,1.0,1.0,-0.0,A,Norwich City,2015
358,3.0,2.0,-1.0,H,Leicester City,2015
359,0.0,1.0,1.0,A,Newcastle United,2015
360,4.0,3.0,-1.0,H,Stoke City,2015
361,1.0,1.0,0.0,H,Tottenham Hotspur,2015
362,0.0,0.0,-0.0,A,Manchester City,2015
363,3.0,3.0,-0.0,A,Chelsea,2015
364,2.0,1.0,-1.0,H,Swansea City,2015
365,0.0,3.0,3.0,H,Newcastle United,2015
366,0.0,3.0,3.0,A,Stoke City,2015
367,1.0,0.0,-1.0,H,West Bromwich Albion,2015
368,1.0,3.0,2.0,A,Aston Villa,2015
369,3.0,2.0,-1.0,H,West Ham United,2015
370,2.0,0.0,-2.0,H,Arsenal,2015
371,1.0,0.0,-1.0,A,Manchester United,2015
372,1.0,1.0,-0.0,A,Watford,2015
373,0.0,0.0,-0.0,A,Crystal Palace,2015
374,1.0,1.0,0.0,H,Southampton,2015
375,4.0,0.0,-4.0,A,Liverpool,2015
376,1.0,2.0,1.0,H,AFC Bournemouth,2015
377,3.0,1.0,-2.0,A,Leicester City,2015
378,3.0,0.0,-3.0,A,Sunderland,2015
379,0.0,3.0,3.0,H,Norwich City,2015
380,1.0,1.0,0.0,H,Tottenham Hotspur,2016
381,1.0,2.0,1.0,A,West Bromwich Albion,2016
382,0.0,1.0,1.0,H,Stoke City,2016
383,0.0,3.0,3.0,A,Sunderland,2016
384,1.0,3.0,2.0,H,Middlesbrough,2016
385,1.0,0.0,-1.0,A,AFC Bournemouth,2016
386,1.0,1.0,0.0,H,Crystal Palace,2016
387,1.0,1.0,-0.0,A,Manchester City,2016
388,2.0,1.0,-1.0,A,Burnley,2016
389,0.0,2.0,2.0,H,West Ham United,2016
390,5.0,0.0,-5.0,A,Chelsea,2016
391,1.0,1.0,0.0,H,Swansea City,2016
392,1.0,0.0,-1.0,A,Southampton,2016
393,1.0,1.0,0.0,H,Manchester United,2016
394,3.0,2.0,-1.0,A,Watford,2016
395,1.0,2.0,1.0,H,Arsenal,2016
396,1.0,0.0,-1.0,H,Liverpool,2016
397,0.0,2.0,2.0,A,Leicester City,2016
398,2.0,2.0,-0.0,A,Hull City,2016
399,0.0,3.0,3.0,H,Southampton,2016
400,0.0,4.0,4.0,H,Manchester City,2016
401,0.0,1.0,1.0,A,Crystal Palace,2016
402,1.0,1.0,-0.0,A,Stoke City,2016
403,3.0,6.0,3.0,H,AFC Bournemouth,2016
404,0.0,0.0,-0.0,A,Middlesbrough,2016
405,0.0,2.0,2.0,H,Sunderland,2016
406,3.0,2.0,-1.0,A,Tottenham Hotspur,2016
407,0.0,3.0,3.0,H,West Bromwich Albion,2016
408,0.0,4.0,4.0,H,Hull City,2016
409,3.0,1.0,-2.0,A,Liverpool,2016
410,1.0,1.0,-0.0,A,Manchester United,2016
411,2.0,4.0,2.0,H,Leicester City,2016
412,1.0,3.0,2.0,H,Burnley,2016
413,0.0,0.0,-0.0,A,West Ham United,2016
414,3.0,0.0,-3.0,H,Chelsea,2016
415,1.0,0.0,-1.0,A,Swansea City,2016
416,0.0,1.0,1.0,H,Watford,2016
417,3.0,1.0,-2.0,A,Arsenal,2016
418,0.0,1.0,1.0,H,Stoke City,2017
419,1.0,1.0,-0.0,A,Manchester City,2017
420,2.0,0.0,-2.0,A,Chelsea,2017
421,3.0,0.0,-3.0,H,Tottenham Hotspur,2017
422,4.0,0.0,-4.0,A,Manchester United,2017
423,1.0,2.0,1.0,H,AFC Bournemouth,2017
424,1.0,0.0,-1.0,H,Burnley,2017
425,1.0,1.0,-0.0,A,Brighton and Hove Albion,2017
426,5.0,2.0,-3.0,H,Arsenal,2017
427,2.0,0.0,-2.0,A,Leicester City,2017
428,2.0,3.0,1.0,H,Watford,2017
429,2.0,2.0,-0.0,A,Crystal Palace,2017
430,4.0,1.0,-3.0,A,Southampton,2017
431,0.0,4.0,4.0,H,West Ham United,2017
432,0.0,2.0,2.0,H,Huddersfield Town,2017
433,1.0,1.0,-0.0,A,Liverpool,2017
434,0.0,1.0,1.0,A,Newcastle United,2017
435,1.0,3.0,2.0,H,Swansea City,2017
436,0.0,0.0,0.0,H,Chelsea,2017
437,0.0,0.0,-0.0,A,West Bromwich Albion,2017
438,2.0,1.0,-1.0,A,AFC Bournemouth,2017
439,2.0,0.0,-2.0,H,Manchester United,2017
440,4.0,0.0,-4.0,A,Tottenham Hotspur,2017
441,1.0,1.0,0.0,H,West Bromwich Albion,2017
442,1.0,2.0,1.0,H,Leicester City,2017
443,5.0,1.0,-4.0,A,Arsenal,2017
444,1.0,3.0,2.0,H,Crystal Palace,2017
445,1.0,0.0,-1.0,A,Watford,2017
446,2.0,1.0,-1.0,A,Burnley,2017
447,0.0,2.0,2.0,H,Brighton and Hove Albion,2017
448,1.0,2.0,1.0,A,Stoke City,2017
449,3.0,1.0,-2.0,H,Manchester City,2017
450,0.0,0.0,0.0,H,Liverpool,2017
451,1.0,1.0,-0.0,A,Swansea City,2017
452,0.0,1.0,1.0,H,Newcastle United,2017
453,0.0,2.0,2.0,A,Huddersfield Town,2017
454,1.0,1.0,0.0,H,Southampton,2017
455,3.0,1.0,-2.0,A,West Ham United,2017
