,concede,goal,margin,mode,opponent,season
129,1.0,1.0,-0.0,A,Sunderland,2009
130,2.0,1.0,-1.0,A,Chelsea,2009
131,0.0,2.0,2.0,H,Liverpool,2009
132,2.0,0.0,-2.0,A,West Ham United,2009
133,4.0,1.0,-3.0,H,Arsenal,2009
134,1.0,1.0,0.0,H,West Ham United,2009
135,2.0,0.0,-2.0,A,Manchester City,2009
136,1.0,0.0,-1.0,A,Fulham,2009
137,5.0,0.0,-5.0,A,Manchester United,2009
138,1.0,1.0,0.0,H,Sunderland,2009
139,2.0,1.0,-1.0,H,Stoke City,2009
140,1.0,2.0,1.0,A,Burnley,2009
141,2.0,1.0,-1.0,H,Birmingham City,2009
142,4.0,1.0,-3.0,A,Liverpool,2009
143,2.0,3.0,1.0,H,Hull City,2009
144,5.0,0.0,-5.0,H,Chelsea,2009
145,2.0,0.0,-2.0,A,Tottenham Hotspur,2009
146,0.0,0.0,0.0,H,Blackburn Rovers,2009
147,0.0,0.0,-0.0,A,Wigan Athletic,2009
148,2.0,1.0,-1.0,H,Aston Villa,2009
149,2.0,2.0,-0.0,A,Bolton Wanderers,2009
150,1.0,3.0,2.0,H,Wolverhampton Wanderers,2009
151,1.0,0.0,-1.0,A,Everton,2009
