,concede,goal,margin,mode,opponent,season
213,1.0,1.0,0.0,H,Tottenham Hotspur,2017
214,1.0,1.0,0.0,H,Brighton and Hove Albion,2017
215,2.0,3.0,1.0,A,West Bromwich Albion,2017
216,2.0,0.0,-2.0,H,Liverpool,2017
217,1.0,1.0,-0.0,A,Burnley,2017
218,0.0,0.0,0.0,H,Stoke City,2017
219,3.0,0.0,-3.0,A,Newcastle United,2017
220,3.0,0.0,-3.0,A,West Ham United,2017
221,3.0,2.0,-1.0,A,Arsenal,2017
222,3.0,2.0,-1.0,H,Chelsea,2017
223,0.0,0.0,-0.0,A,Leicester City,2017
224,1.0,2.0,1.0,H,AFC Bournemouth,2017
225,1.0,1.0,-0.0,A,Everton,2017
226,0.0,1.0,1.0,A,Swansea City,2017
227,1.0,0.0,-1.0,H,Manchester City,2017
