,concede,goal,margin,mode,opponent,season
84,1.0,1.0,-0.0,A,Blackburn Rovers,2008
85,0.0,2.0,2.0,H,Manchester City,2008
86,1.0,1.0,0.0,H,West Ham United,2008
87,1.0,2.0,1.0,A,Aston Villa,2008
88,1.0,1.0,-0.0,A,Everton,2008
89,3.0,1.0,-2.0,H,Bolton Wanderers,2008
90,0.0,0.0,0.0,H,Newcastle United,2008
91,2.0,1.0,-1.0,A,Hull City,2008
92,1.0,1.0,0.0,H,Arsenal,2008
93,3.0,0.0,-3.0,A,Fulham,2008
94,1.0,0.0,-1.0,H,Everton,2008
95,1.0,0.0,-1.0,A,Manchester United,2008
96,1.0,1.0,0.0,H,Sunderland,2008
97,3.0,0.0,-3.0,A,West Bromwich Albion,2008
98,2.0,0.0,-2.0,A,Chelsea,2008
99,0.0,0.0,0.0,H,Blackburn Rovers,2008
100,1.0,0.0,-1.0,A,Manchester City,2008
101,0.0,0.0,0.0,H,Wigan Athletic,2008
102,0.0,2.0,2.0,H,Liverpool,2008
103,4.0,0.0,-4.0,A,Tottenham Hotspur,2008
104,1.0,1.0,0.0,H,Portsmouth,2008
105,1.0,0.0,-1.0,A,Stoke City,2008
106,4.0,1.0,-3.0,A,Bolton Wanderers,2008
107,1.0,3.0,2.0,H,Hull City,2008
108,0.0,0.0,0.0,H,Fulham,2008
109,2.0,0.0,-2.0,A,Arsenal,2008
110,2.0,0.0,-2.0,H,Manchester United,2008
111,3.0,1.0,-2.0,A,Newcastle United,2008
112,1.0,1.0,0.0,H,Aston Villa,2008
113,2.0,1.0,-1.0,A,West Ham United,2008
114,1.0,1.0,0.0,H,Stoke City,2016
115,1.0,2.0,1.0,A,Sunderland,2016
116,0.0,0.0,-0.0,A,West Bromwich Albion,2016
117,2.0,1.0,-1.0,H,Crystal Palace,2016
118,3.0,1.0,-2.0,A,Everton,2016
119,2.0,1.0,-1.0,H,Tottenham Hotspur,2016
120,1.0,1.0,-0.0,A,West Ham United,2016
121,1.0,0.0,-1.0,H,Watford,2016
122,0.0,0.0,-0.0,A,Arsenal,2016
123,0.0,2.0,2.0,H,AFC Bournemouth,2016
124,1.0,1.0,-0.0,A,Manchester City,2016
125,1.0,0.0,-1.0,H,Chelsea,2016
126,2.0,2.0,-0.0,A,Leicester City,2016
127,0.0,1.0,1.0,H,Hull City,2016
128,1.0,0.0,-1.0,A,Southampton,2016
129,3.0,0.0,-3.0,H,Liverpool,2016
130,0.0,3.0,3.0,H,Swansea City,2016
131,1.0,0.0,-1.0,A,Burnley,2016
132,2.0,1.0,-1.0,A,Manchester United,2016
133,0.0,0.0,0.0,H,Leicester City,2016
134,0.0,0.0,-0.0,A,Watford,2016
135,3.0,1.0,-2.0,H,West Ham United,2016
136,1.0,1.0,0.0,H,West Bromwich Albion,2016
137,1.0,0.0,-1.0,A,Tottenham Hotspur,2016
138,0.0,0.0,0.0,H,Everton,2016
139,1.0,0.0,-1.0,A,Crystal Palace,2016
140,2.0,0.0,-2.0,A,Stoke City,2016
141,3.0,1.0,-2.0,H,Manchester United,2016
142,0.0,0.0,-0.0,A,Swansea City,2016
143,4.0,2.0,-2.0,A,Hull City,2016
144,0.0,0.0,0.0,H,Burnley,2016
145,2.0,1.0,-1.0,H,Arsenal,2016
146,4.0,0.0,-4.0,A,AFC Bournemouth,2016
147,0.0,1.0,1.0,H,Sunderland,2016
148,2.0,2.0,0.0,H,Manchester City,2016
149,3.0,0.0,-3.0,A,Chelsea,2016
150,2.0,1.0,-1.0,H,Southampton,2016
151,3.0,0.0,-3.0,A,Liverpool,2016
