,concede,goal,margin,mode,opponent,season
107,0.0,1.0,1.0,H,West Ham United,2008
108,0.0,1.0,1.0,H,Newcastle United,2008
109,5.0,2.0,-3.0,A,Manchester United,2008
110,0.0,1.0,1.0,H,West Bromwich Albion,2008
111,0.0,0.0,-0.0,A,Everton,2008
112,1.0,2.0,1.0,H,Manchester City,2008
113,3.0,1.0,-2.0,A,Liverpool,2008
114,1.0,2.0,1.0,H,Liverpool,2009
115,1.0,5.0,4.0,A,Hull City,2009
116,1.0,2.0,1.0,A,West Ham United,2009
117,1.0,2.0,1.0,H,Birmingham City,2009
118,3.0,1.0,-2.0,H,Manchester United,2009
119,3.0,0.0,-3.0,A,Chelsea,2009
120,0.0,5.0,5.0,H,Burnley,2009
121,2.0,2.0,-0.0,A,Bolton Wanderers,2009
122,1.0,2.0,1.0,A,Portsmouth,2009
123,1.0,0.0,-1.0,H,Stoke City,2009
124,3.0,0.0,-3.0,A,Arsenal,2009
125,0.0,2.0,2.0,H,Sunderland,2009
126,1.0,9.0,8.0,H,Wigan Athletic,2009
127,1.0,1.0,-0.0,A,Aston Villa,2009
128,2.0,2.0,-0.0,A,Everton,2009
129,1.0,0.0,-1.0,H,Wolverhampton Wanderers,2009
130,0.0,3.0,3.0,H,Manchester City,2009
131,0.0,2.0,2.0,A,Blackburn Rovers,2009
132,0.0,0.0,-0.0,A,Fulham,2009
133,0.0,2.0,2.0,H,West Ham United,2009
134,0.0,0.0,0.0,H,Hull City,2009
135,2.0,0.0,-2.0,A,Liverpool,2009
136,0.0,2.0,2.0,H,Fulham,2009
137,1.0,1.0,-0.0,A,Birmingham City,2009
138,0.0,0.0,0.0,H,Aston Villa,2009
139,1.0,0.0,-1.0,A,Wolverhampton Wanderers,2009
140,0.0,3.0,3.0,A,Wigan Athletic,2009
141,1.0,2.0,1.0,H,Everton,2009
142,1.0,3.0,2.0,H,Blackburn Rovers,2009
143,1.0,2.0,1.0,A,Stoke City,2009
144,0.0,2.0,2.0,H,Portsmouth,2009
145,3.0,1.0,-2.0,A,Sunderland,2009
146,1.0,2.0,1.0,H,Arsenal,2009
147,1.0,2.0,1.0,H,Chelsea,2009
148,3.0,1.0,-2.0,A,Manchester United,2009
149,0.0,1.0,1.0,H,Bolton Wanderers,2009
150,0.0,1.0,1.0,A,Manchester City,2009
151,4.0,2.0,-2.0,A,Burnley,2009
152,0.0,0.0,0.0,H,Manchester City,2010
153,1.0,2.0,1.0,A,Stoke City,2010
154,1.0,0.0,-1.0,H,Wigan Athletic,2010
155,1.0,1.0,-0.0,A,West Bromwich Albion,2010
156,1.0,3.0,2.0,H,Wolverhampton Wanderers,2010
157,1.0,0.0,-1.0,A,West Ham United,2010
158,1.0,2.0,1.0,H,Aston Villa,2010
159,1.0,2.0,1.0,A,Fulham,2010
160,1.0,1.0,0.0,H,Everton,2010
161,2.0,0.0,-2.0,A,Manchester United,2010
162,4.0,2.0,-2.0,A,Bolton Wanderers,2010
163,1.0,1.0,0.0,H,Sunderland,2010
164,2.0,4.0,2.0,H,Blackburn Rovers,2010
165,2.0,3.0,1.0,A,Arsenal,2010
166,1.0,2.0,1.0,H,Liverpool,2010
167,1.0,1.0,-0.0,A,Birmingham City,2010
168,1.0,1.0,0.0,H,Chelsea,2010
169,1.0,2.0,1.0,A,Aston Villa,2010
170,0.0,2.0,2.0,H,Newcastle United,2010
171,0.0,1.0,1.0,H,Fulham,2010
172,2.0,1.0,-1.0,A,Everton,2010
173,0.0,0.0,0.0,H,Manchester United,2010
174,1.0,1.0,-0.0,A,Newcastle United,2010
175,0.0,1.0,1.0,A,Blackburn Rovers,2010
176,1.0,2.0,1.0,H,Bolton Wanderers,2010
177,1.0,2.0,1.0,A,Sunderland,2010
178,3.0,1.0,-2.0,A,Blackpool,2010
179,3.0,3.0,-0.0,A,Wolverhampton Wanderers,2010
180,0.0,0.0,0.0,H,West Ham United,2010
181,0.0,0.0,-0.0,A,Wigan Athletic,2010
182,2.0,3.0,1.0,H,Stoke City,2010
183,3.0,3.0,0.0,H,Arsenal,2010
184,2.0,2.0,0.0,H,West Bromwich Albion,2010
185,2.0,1.0,-1.0,A,Chelsea,2010
186,1.0,1.0,0.0,H,Blackpool,2010
187,1.0,0.0,-1.0,A,Manchester City,2010
188,0.0,2.0,2.0,A,Liverpool,2010
189,1.0,2.0,1.0,H,Birmingham City,2010
190,3.0,0.0,-3.0,A,Manchester United,2011
191,5.0,1.0,-4.0,H,Manchester City,2011
192,0.0,2.0,2.0,A,Wolverhampton Wanderers,2011
193,0.0,4.0,4.0,H,Liverpool,2011
194,1.0,2.0,1.0,A,Wigan Athletic,2011
195,1.0,2.0,1.0,H,Arsenal,2011
196,2.0,2.0,-0.0,A,Newcastle United,2011
197,1.0,2.0,1.0,A,Blackburn Rovers,2011
198,1.0,3.0,2.0,H,Queens Park Rangers,2011
199,1.0,3.0,2.0,A,Fulham,2011
200,0.0,2.0,2.0,H,Aston Villa,2011
201,1.0,3.0,2.0,A,West Bromwich Albion,2011
202,0.0,3.0,3.0,H,Bolton Wanderers,2011
203,2.0,1.0,-1.0,A,Stoke City,2011
204,0.0,1.0,1.0,H,Sunderland,2011
205,1.0,1.0,0.0,H,Chelsea,2011
206,0.0,2.0,2.0,A,Norwich City,2011
207,1.0,1.0,-0.0,A,Swansea City,2011
208,0.0,1.0,1.0,H,West Bromwich Albion,2011
209,0.0,2.0,2.0,H,Everton,2011
210,1.0,1.0,0.0,H,Wolverhampton Wanderers,2011
211,3.0,2.0,-1.0,A,Manchester City,2011
212,1.0,3.0,2.0,H,Wigan Athletic,2011
213,0.0,0.0,-0.0,A,Liverpool,2011
214,0.0,5.0,5.0,H,Newcastle United,2011
215,5.0,2.0,-3.0,A,Arsenal,2011
216,3.0,1.0,-2.0,H,Manchester United,2011
217,1.0,0.0,-1.0,A,Everton,2011
218,1.0,1.0,0.0,H,Stoke City,2011
219,0.0,0.0,-0.0,A,Chelsea,2011
220,1.0,3.0,2.0,H,Swansea City,2011
221,0.0,0.0,-0.0,A,Sunderland,2011
222,2.0,1.0,-1.0,H,Norwich City,2011
223,1.0,0.0,-1.0,A,Queens Park Rangers,2011
224,0.0,2.0,2.0,H,Blackburn Rovers,2011
225,1.0,4.0,3.0,A,Bolton Wanderers,2011
226,1.0,1.0,-0.0,A,Aston Villa,2011
227,0.0,2.0,2.0,H,Fulham,2011
228,2.0,1.0,-1.0,A,Newcastle United,2012
229,1.0,1.0,0.0,H,West Bromwich Albion,2012
230,1.0,1.0,0.0,H,Norwich City,2012
231,1.0,3.0,2.0,A,Reading,2012
232,1.0,2.0,1.0,H,Queens Park Rangers,2012
233,2.0,3.0,1.0,A,Manchester United,2012
234,0.0,2.0,2.0,H,Aston Villa,2012
235,4.0,2.0,-2.0,H,Chelsea,2012
236,1.0,2.0,1.0,A,Southampton,2012
237,1.0,0.0,-1.0,H,Wigan Athletic,2012
238,2.0,1.0,-1.0,A,Manchester City,2012
239,5.0,2.0,-3.0,A,Arsenal,2012
240,1.0,3.0,2.0,H,West Ham United,2012
241,1.0,2.0,1.0,H,Liverpool,2012
242,0.0,3.0,3.0,A,Fulham,2012
243,2.0,1.0,-1.0,A,Everton,2012
244,0.0,1.0,1.0,H,Swansea City,2012
245,0.0,0.0,0.0,H,Stoke City,2012
246,0.0,4.0,4.0,A,Aston Villa,2012
247,1.0,2.0,1.0,A,Sunderland,2012
248,1.0,3.0,2.0,H,Reading,2012
249,0.0,0.0,-0.0,A,Queens Park Rangers,2012
250,1.0,1.0,0.0,H,Manchester United,2012
251,1.0,1.0,-0.0,A,Norwich City,2012
252,0.0,1.0,1.0,A,West Bromwich Albion,2012
253,1.0,2.0,1.0,H,Newcastle United,2012
254,2.0,3.0,1.0,A,West Ham United,2012
255,1.0,2.0,1.0,H,Arsenal,2012
256,3.0,2.0,-1.0,A,Liverpool,2012
257,1.0,0.0,-1.0,H,Fulham,2012
258,1.0,2.0,1.0,A,Swansea City,2012
259,2.0,2.0,0.0,H,Everton,2012
260,1.0,3.0,2.0,H,Manchester City,2012
261,2.0,2.0,-0.0,A,Wigan Athletic,2012
262,0.0,1.0,1.0,H,Southampton,2012
263,2.0,2.0,-0.0,A,Chelsea,2012
264,1.0,2.0,1.0,A,Stoke City,2012
265,0.0,1.0,1.0,H,Sunderland,2012
266,0.0,1.0,1.0,A,Crystal Palace,2013
267,0.0,1.0,1.0,H,Swansea City,2013
268,1.0,0.0,-1.0,A,Arsenal,2013
269,0.0,2.0,2.0,H,Norwich City,2013
270,0.0,1.0,1.0,A,Cardiff City,2013
271,1.0,1.0,0.0,H,Chelsea,2013
272,3.0,0.0,-3.0,H,West Ham United,2013
273,0.0,2.0,2.0,A,Aston Villa,2013
274,0.0,1.0,1.0,H,Hull City,2013
275,0.0,0.0,-0.0,A,Everton,2013
276,1.0,0.0,-1.0,H,Newcastle United,2013
277,6.0,0.0,-6.0,A,Manchester City,2013
278,2.0,2.0,0.0,H,Manchester United,2013
279,1.0,2.0,1.0,A,Fulham,2013
280,1.0,2.0,1.0,A,Sunderland,2013
281,5.0,0.0,-5.0,H,Liverpool,2013
282,2.0,3.0,1.0,A,Southampton,2013
283,1.0,1.0,0.0,H,West Bromwich Albion,2013
284,0.0,3.0,3.0,H,Stoke City,2013
285,1.0,2.0,1.0,A,Manchester United,2013
286,0.0,2.0,2.0,H,Crystal Palace,2013
287,1.0,3.0,2.0,A,Swansea City,2013
288,5.0,1.0,-4.0,H,Manchester City,2013
289,1.0,1.0,-0.0,A,Hull City,2013
290,0.0,1.0,1.0,H,Everton,2013
291,0.0,4.0,4.0,A,Newcastle United,2013
292,1.0,0.0,-1.0,A,Norwich City,2013
293,0.0,1.0,1.0,H,Cardiff City,2013
294,4.0,0.0,-4.0,A,Chelsea,2013
295,1.0,0.0,-1.0,H,Arsenal,2013
296,2.0,3.0,1.0,H,Southampton,2013
297,4.0,0.0,-4.0,A,Liverpool,2013
298,1.0,5.0,4.0,H,Sunderland,2013
299,3.0,3.0,-0.0,A,West Bromwich Albion,2013
300,1.0,3.0,2.0,H,Fulham,2013
301,0.0,1.0,1.0,A,Stoke City,2013
302,2.0,0.0,-2.0,A,West Ham United,2013
303,0.0,3.0,3.0,H,Aston Villa,2013
304,0.0,1.0,1.0,A,West Ham United,2014
305,0.0,4.0,4.0,H,Queens Park Rangers,2014
306,3.0,0.0,-3.0,H,Liverpool,2014
307,2.0,2.0,-0.0,A,Sunderland,2014
308,1.0,0.0,-1.0,H,West Bromwich Albion,2014
309,1.0,1.0,-0.0,A,Arsenal,2014
310,0.0,1.0,1.0,H,Southampton,2014
311,4.0,1.0,-3.0,A,Manchester City,2014
312,2.0,1.0,-1.0,H,Newcastle United,2014
313,1.0,2.0,1.0,A,Aston Villa,2014
314,2.0,1.0,-1.0,H,Stoke City,2014
315,1.0,2.0,1.0,A,Hull City,2014
316,1.0,2.0,1.0,H,Everton,2014
317,3.0,0.0,-3.0,A,Chelsea,2014
318,0.0,0.0,0.0,H,Crystal Palace,2014
319,1.0,2.0,1.0,A,Swansea City,2014
320,1.0,2.0,1.0,H,Burnley,2014
321,1.0,2.0,1.0,A,Leicester City,2014
322,0.0,0.0,0.0,H,Manchester United,2014
323,3.0,5.0,2.0,H,Chelsea,2014
324,2.0,1.0,-1.0,A,Crystal Palace,2014
325,1.0,2.0,1.0,H,Sunderland,2014
326,0.0,3.0,3.0,A,West Bromwich Albion,2014
327,1.0,2.0,1.0,H,Arsenal,2014
328,3.0,2.0,-1.0,A,Liverpool,2014
329,2.0,2.0,0.0,H,West Ham United,2014
330,2.0,3.0,1.0,H,Swansea City,2014
331,1.0,2.0,1.0,A,Queens Park Rangers,2014
332,3.0,0.0,-3.0,A,Manchester United,2014
333,3.0,4.0,1.0,H,Leicester City,2014
334,0.0,0.0,-0.0,A,Burnley,2014
335,1.0,0.0,-1.0,H,Aston Villa,2014
336,1.0,3.0,2.0,A,Newcastle United,2014
337,2.0,2.0,-0.0,A,Southampton,2014
338,1.0,0.0,-1.0,H,Manchester City,2014
339,3.0,0.0,-3.0,A,Stoke City,2014
340,0.0,2.0,2.0,H,Hull City,2014
341,0.0,1.0,1.0,A,Everton,2014
342,1.0,0.0,-1.0,A,Manchester United,2015
343,2.0,2.0,0.0,H,Stoke City,2015
344,1.0,1.0,-0.0,A,Leicester City,2015
345,0.0,0.0,0.0,H,Everton,2015
346,0.0,1.0,1.0,A,Sunderland,2015
347,0.0,1.0,1.0,H,Crystal Palace,2015
348,1.0,4.0,3.0,H,Manchester City,2015
349,2.0,2.0,-0.0,A,Swansea City,2015
350,0.0,0.0,0.0,H,Liverpool,2015
351,1.0,5.0,4.0,A,AFC Bournemouth,2015
352,1.0,3.0,2.0,H,Aston Villa,2015
353,1.0,1.0,-0.0,A,Arsenal,2015
354,1.0,4.0,3.0,H,West Ham United,2015
355,0.0,0.0,0.0,H,Chelsea,2015
356,1.0,1.0,-0.0,A,West Bromwich Albion,2015
357,2.0,1.0,-1.0,H,Newcastle United,2015
358,0.0,2.0,2.0,A,Southampton,2015
359,0.0,3.0,3.0,H,Norwich City,2015
360,1.0,2.0,1.0,A,Watford,2015
361,1.0,1.0,-0.0,A,Everton,2015
362,1.0,0.0,-1.0,H,Leicester City,2015
363,1.0,4.0,3.0,H,Sunderland,2015
364,1.0,3.0,2.0,A,Crystal Palace,2015
365,0.0,3.0,3.0,A,Norwich City,2015
366,0.0,1.0,1.0,H,Watford,2015
367,1.0,2.0,1.0,A,Manchester City,2015
368,1.0,2.0,1.0,H,Swansea City,2015
369,1.0,0.0,-1.0,A,West Ham United,2015
370,2.0,2.0,0.0,H,Arsenal,2015
371,0.0,2.0,2.0,A,Aston Villa,2015
372,0.0,3.0,3.0,H,AFC Bournemouth,2015
373,1.0,1.0,-0.0,A,Liverpool,2015
374,0.0,3.0,3.0,H,Manchester United,2015
375,0.0,4.0,4.0,A,Stoke City,2015
376,1.0,1.0,0.0,H,West Bromwich Albion,2015
377,2.0,2.0,-0.0,A,Chelsea,2015
378,2.0,1.0,-1.0,H,Southampton,2015
379,5.0,1.0,-4.0,A,Newcastle United,2015
380,1.0,1.0,-0.0,A,Everton,2016
381,0.0,1.0,1.0,H,Crystal Palace,2016
382,1.0,1.0,0.0,H,Liverpool,2016
383,0.0,4.0,4.0,A,Stoke City,2016
384,0.0,1.0,1.0,H,Sunderland,2016
385,1.0,2.0,1.0,A,Middlesbrough,2016
386,0.0,2.0,2.0,H,Manchester City,2016
387,1.0,1.0,-0.0,A,West Bromwich Albion,2016
388,0.0,0.0,-0.0,A,AFC Bournemouth,2016
389,1.0,1.0,0.0,H,Leicester City,2016
390,1.0,1.0,-0.0,A,Arsenal,2016
391,2.0,3.0,1.0,H,West Ham United,2016
392,2.0,1.0,-1.0,A,Chelsea,2016
393,0.0,5.0,5.0,H,Swansea City,2016
394,1.0,0.0,-1.0,A,Manchester United,2016
395,0.0,3.0,3.0,H,Hull City,2016
396,1.0,2.0,1.0,H,Burnley,2016
397,1.0,4.0,3.0,A,Southampton,2016
398,1.0,4.0,3.0,A,Watford,2016
399,0.0,2.0,2.0,H,Chelsea,2016
400,0.0,4.0,4.0,H,West Bromwich Albion,2016
401,2.0,2.0,-0.0,A,Manchester City,2016
402,0.0,0.0,-0.0,A,Sunderland,2016
403,0.0,1.0,1.0,H,Middlesbrough,2016
404,2.0,0.0,-2.0,A,Liverpool,2016
405,0.0,4.0,4.0,H,Stoke City,2016
406,2.0,3.0,1.0,H,Everton,2016
407,1.0,2.0,1.0,H,Southampton,2016
408,0.0,2.0,2.0,A,Burnley,2016
409,1.0,3.0,2.0,A,Swansea City,2016
410,0.0,4.0,4.0,H,Watford,2016
411,0.0,4.0,4.0,H,AFC Bournemouth,2016
412,0.0,1.0,1.0,A,Crystal Palace,2016
413,0.0,2.0,2.0,H,Arsenal,2016
414,1.0,0.0,-1.0,A,West Ham United,2016
415,1.0,2.0,1.0,H,Manchester United,2016
416,1.0,6.0,5.0,A,Leicester City,2016
417,1.0,7.0,6.0,A,Hull City,2016
418,0.0,2.0,2.0,A,Newcastle United,2017
419,2.0,1.0,-1.0,H,Chelsea,2017
420,1.0,1.0,0.0,H,Burnley,2017
421,0.0,3.0,3.0,A,Everton,2017
422,0.0,0.0,0.0,H,Swansea City,2017
423,2.0,3.0,1.0,A,West Ham United,2017
424,0.0,4.0,4.0,A,Huddersfield Town,2017
425,0.0,1.0,1.0,H,AFC Bournemouth,2017
426,1.0,4.0,3.0,H,Liverpool,2017
427,1.0,0.0,-1.0,A,Manchester United,2017
428,0.0,1.0,1.0,H,Crystal Palace,2017
429,2.0,0.0,-2.0,A,Arsenal,2017
430,1.0,1.0,0.0,H,West Bromwich Albion,2017
431,2.0,1.0,-1.0,A,Leicester City,2017
432,1.0,1.0,-0.0,A,Watford,2017
433,1.0,5.0,4.0,H,Stoke City,2017
434,0.0,2.0,2.0,H,Brighton and Hove Albion,2017
435,4.0,1.0,-3.0,A,Manchester City,2017
436,0.0,3.0,3.0,A,Burnley,2017
437,2.0,5.0,3.0,H,Southampton,2017
438,0.0,2.0,2.0,A,Swansea City,2017
439,1.0,1.0,0.0,H,West Ham United,2017
440,0.0,4.0,4.0,H,Everton,2017
441,1.0,1.0,-0.0,A,Southampton,2017
442,0.0,2.0,2.0,H,Manchester United,2017
443,2.0,2.0,-0.0,A,Liverpool,2017
444,0.0,1.0,1.0,H,Arsenal,2017
445,0.0,1.0,1.0,A,Crystal Palace,2017
446,0.0,2.0,2.0,H,Huddersfield Town,2017
447,1.0,4.0,3.0,A,AFC Bournemouth,2017
448,1.0,3.0,2.0,A,Chelsea,2017
449,1.0,2.0,1.0,A,Stoke City,2017
450,3.0,1.0,-2.0,H,Manchester City,2017
451,1.0,1.0,-0.0,A,Brighton and Hove Albion,2017
452,0.0,2.0,2.0,H,Watford,2017
453,1.0,0.0,-1.0,A,West Bromwich Albion,2017
454,0.0,1.0,1.0,H,Newcastle United,2017
455,4.0,5.0,1.0,H,Leicester City,2017
