,concede,goal,margin,mode,opponent,season
444,0.0,3.0,3.0,H,West Bromwich Albion,2017
445,2.0,1.0,-1.0,A,Manchester United,2017
446,1.0,0.0,-1.0,A,Manchester City,2017
447,1.0,2.0,1.0,H,Crystal Palace,2017
448,3.0,1.0,-2.0,H,Tottenham Hotspur,2017
449,1.0,1.0,0.0,H,West Ham United,2017
450,2.0,3.0,1.0,A,Southampton,2017
451,1.0,2.0,1.0,A,Burnley,2017
452,0.0,1.0,1.0,A,Swansea City,2017
453,0.0,1.0,1.0,H,Liverpool,2017
454,1.0,1.0,0.0,H,Huddersfield Town,2017
455,3.0,0.0,-3.0,A,Newcastle United,2017
