,concede,goal,margin,mode,opponent,season
180,0.0,1.0,1.0,H,Norwich City,2015
181,3.0,2.0,-1.0,A,AFC Bournemouth,2015
182,0.0,1.0,1.0,H,Aston Villa,2015
183,2.0,2.0,-0.0,A,Stoke City,2015
184,0.0,1.0,1.0,H,Chelsea,2015
185,3.0,0.0,-3.0,A,Newcastle United,2015
186,4.0,0.0,-4.0,A,Leicester City,2015
187,1.0,3.0,2.0,H,Liverpool,2015
188,1.0,4.0,3.0,A,West Ham United,2015
189,1.0,1.0,0.0,H,Manchester City,2015
190,0.0,1.0,1.0,A,Burnley,2016
191,2.0,0.0,-2.0,H,Hull City,2016
192,2.0,1.0,-1.0,A,Leicester City,2016
193,2.0,2.0,0.0,H,Chelsea,2016
194,1.0,0.0,-1.0,A,Southampton,2016
195,3.0,1.0,-2.0,H,Manchester City,2016
196,2.0,1.0,-1.0,H,Liverpool,2016
197,3.0,2.0,-1.0,A,Arsenal,2016
198,0.0,0.0,0.0,H,Watford,2016
199,3.0,1.0,-2.0,A,Stoke City,2016
200,3.0,1.0,-2.0,H,Manchester United,2016
201,1.0,1.0,-0.0,A,Everton,2016
202,4.0,5.0,1.0,H,Crystal Palace,2016
203,5.0,0.0,-5.0,A,Tottenham Hotspur,2016
204,0.0,3.0,3.0,H,Sunderland,2016
205,3.0,1.0,-2.0,A,West Bromwich Albion,2016
206,3.0,0.0,-3.0,A,Middlesbrough,2016
207,4.0,1.0,-3.0,H,West Ham United,2016
208,3.0,0.0,-3.0,H,AFC Bournemouth,2016
209,1.0,2.0,1.0,A,Crystal Palace,2016
210,4.0,0.0,-4.0,H,Arsenal,2016
211,2.0,3.0,1.0,A,Liverpool,2016
212,1.0,2.0,1.0,H,Southampton,2016
213,2.0,1.0,-1.0,A,Manchester City,2016
214,0.0,2.0,2.0,H,Leicester City,2016
215,3.0,1.0,-2.0,A,Chelsea,2016
216,2.0,3.0,1.0,H,Burnley,2016
217,2.0,1.0,-1.0,A,Hull City,2016
218,2.0,0.0,-2.0,A,AFC Bournemouth,2016
219,0.0,0.0,0.0,H,Middlesbrough,2016
220,3.0,1.0,-2.0,H,Tottenham Hotspur,2016
221,1.0,0.0,-1.0,A,West Ham United,2016
222,1.0,0.0,-1.0,A,Watford,2016
223,0.0,2.0,2.0,H,Stoke City,2016
224,1.0,1.0,-0.0,A,Manchester United,2016
225,0.0,1.0,1.0,H,Everton,2016
226,0.0,2.0,2.0,A,Sunderland,2016
227,1.0,2.0,1.0,H,West Bromwich Albion,2016
228,0.0,0.0,-0.0,A,Southampton,2017
229,4.0,0.0,-4.0,H,Manchester United,2017
230,0.0,2.0,2.0,A,Crystal Palace,2017
231,1.0,0.0,-1.0,H,Newcastle United,2017
232,0.0,0.0,-0.0,A,Tottenham Hotspur,2017
233,2.0,1.0,-1.0,H,Watford,2017
234,1.0,0.0,-1.0,A,West Ham United,2017
235,0.0,2.0,2.0,H,Huddersfield Town,2017
236,2.0,1.0,-1.0,H,Leicester City,2017
237,2.0,1.0,-1.0,A,Arsenal,2017
238,1.0,0.0,-1.0,H,Brighton and Hove Albion,2017
239,2.0,0.0,-2.0,A,Burnley,2017
240,0.0,0.0,0.0,H,AFC Bournemouth,2017
241,1.0,0.0,-1.0,A,Chelsea,2017
242,2.0,1.0,-1.0,A,Stoke City,2017
243,0.0,1.0,1.0,H,West Bromwich Albion,2017
244,4.0,0.0,-4.0,H,Manchester City,2017
245,3.0,1.0,-2.0,A,Everton,2017
246,1.0,1.0,0.0,H,Crystal Palace,2017
247,5.0,0.0,-5.0,A,Liverpool,2017
248,1.0,2.0,1.0,A,Watford,2017
249,2.0,0.0,-2.0,H,Tottenham Hotspur,2017
250,1.0,1.0,-0.0,A,Newcastle United,2017
251,0.0,1.0,1.0,H,Liverpool,2017
252,1.0,3.0,2.0,H,Arsenal,2017
253,1.0,1.0,-0.0,A,Leicester City,2017
254,0.0,1.0,1.0,H,Burnley,2017
255,4.0,1.0,-3.0,A,Brighton and Hove Albion,2017
256,1.0,4.0,3.0,H,West Ham United,2017
257,0.0,0.0,-0.0,A,Huddersfield Town,2017
258,2.0,0.0,-2.0,A,Manchester United,2017
259,1.0,1.0,-0.0,A,West Bromwich Albion,2017
260,1.0,1.0,0.0,H,Everton,2017
261,5.0,0.0,-5.0,A,Manchester City,2017
262,1.0,0.0,-1.0,H,Chelsea,2017
263,1.0,0.0,-1.0,A,AFC Bournemouth,2017
264,1.0,0.0,-1.0,H,Southampton,2017
265,2.0,1.0,-1.0,H,Stoke City,2017
