,concede,goal,margin,mode,opponent,season
143,0.0,0.0,-0.0,A,Stoke City,2012
144,3.0,1.0,-2.0,A,West Ham United,2012
145,2.0,1.0,-1.0,H,Arsenal,2012
146,1.0,1.0,0.0,H,Newcastle United,2012
147,0.0,3.0,3.0,A,Southampton,2012
148,3.0,2.0,-1.0,H,Wigan Athletic,2012
149,1.0,0.0,-1.0,A,Manchester City,2012
150,4.0,0.0,-4.0,A,Norwich City,2012
151,5.0,5.0,0.0,H,Manchester United,2012
152,1.0,0.0,-1.0,H,Southampton,2013
153,0.0,0.0,-0.0,A,Everton,2013
154,2.0,0.0,-2.0,H,Swansea City,2013
155,1.0,1.0,-0.0,A,Fulham,2013
156,0.0,3.0,3.0,H,Sunderland,2013
157,1.0,2.0,1.0,A,Manchester United,2013
158,1.0,1.0,0.0,H,Arsenal,2013
159,0.0,0.0,-0.0,A,Stoke City,2013
160,4.0,1.0,-3.0,A,Liverpool,2013
161,0.0,2.0,2.0,H,Crystal Palace,2013
162,2.0,2.0,-0.0,A,Chelsea,2013
163,2.0,2.0,0.0,H,Aston Villa,2013
164,2.0,1.0,-1.0,A,Newcastle United,2013
165,3.0,2.0,-1.0,H,Manchester City,2013
166,2.0,0.0,-2.0,H,Norwich City,2013
167,1.0,0.0,-1.0,A,Cardiff City,2013
168,1.0,1.0,0.0,H,Hull City,2013
169,1.0,1.0,-0.0,A,Tottenham Hotspur,2013
170,3.0,3.0,-0.0,A,West Ham United,2013
171,0.0,1.0,1.0,H,Newcastle United,2013
172,1.0,0.0,-1.0,A,Southampton,2013
173,1.0,1.0,0.0,H,Everton,2013
174,4.0,3.0,-1.0,A,Aston Villa,2013
175,1.0,1.0,0.0,H,Liverpool,2013
176,3.0,1.0,-2.0,A,Crystal Palace,2013
177,1.0,1.0,0.0,H,Chelsea,2013
178,1.0,1.0,0.0,H,Fulham,2013
179,3.0,0.0,-3.0,H,Manchester United,2013
180,1.0,2.0,1.0,A,Swansea City,2013
181,2.0,0.0,-2.0,A,Hull City,2013
182,3.0,3.0,0.0,H,Cardiff City,2013
183,0.0,1.0,1.0,A,Norwich City,2013
184,3.0,3.0,0.0,H,Tottenham Hotspur,2013
185,3.0,1.0,-2.0,A,Manchester City,2013
186,0.0,1.0,1.0,H,West Ham United,2013
187,1.0,0.0,-1.0,A,Arsenal,2013
188,2.0,0.0,-2.0,A,Sunderland,2013
189,2.0,1.0,-1.0,H,Stoke City,2013
190,2.0,2.0,0.0,H,Sunderland,2014
191,0.0,0.0,-0.0,A,Southampton,2014
